age,annual_income,education_years,work_experience_years,credit_score,loan_amount,loan_duration_months,interest_rate,debt_to_income_ratio,monthly_expenses,savings_balance,investment_balance,number_of_dependents,employment_stability_years,housing_status_score,marital_status_score,health_risk_index,insurance_coverage_score,spending_score,online_activity_score,device_usage_hours,location_risk_index,previous_default_count,financial_literacy_score,loan_default
50,40357.74996,11,24,749.394,18924.54422,48,13.90595466,0.8895705505,1967.618485,15801.7792,19813.27832,0,1,5,3,0.826847514,2,43,7,5.720988366,0.2258545561,0,33,0
18,58087.09735,9,39,716.7916595,12799.68841,48,7.859670206,0.7349727915,2894.447774,18212.86912,19285.64808,0,26,3,3,0.6438877314,5,54,21,9.950507417,0.7559749991,1,55,0
56,51807.55402,14,6,607.6494423,17270.65291,24,13.37566216,0.1323836565,3052.712194,7461.342213,30479.43231,0,26,1,1,0.1805654358,1,64,44,2.687622719,0.7403518615,0,70,0
41,71088.8581,9,1,645.260987,45621.40465,48,15.81526818,0.4967398807,1382.771718,15568.62749,18182.04251,1,6,5,2,0.6110916346,3,100,59,7.654813679,0.8313026735,0,39,0
59,71879.11942,15,16,668.5125832,24738.07682,60,3.263303551,0.6330871023,2567.864887,12092.46005,15205.04211,2,29,2,3,0.1342592846,4,77,29,10.63667042,0.6393258468,1,7,0
35,33476.02044,17,21,518.4201547,21268.1882,12,15.5275401,0.2114857393,2899.170488,18486.72972,32998.96502,3,14,5,1,0.5006165351,4,96,44,4.900438155,0.4592871402,0,30,0
63,56156.60104,8,19,678.095165,19669.38304,60,7.449869673,0.8541932918,2349.704257,21318.72805,14133.76159,3,26,4,3,0.5037090665,4,29,100,1.126376854,0.5085239804,2,54,0
32,65517.2169,16,28,686.7056662,23086.32414,24,12.03067122,0.6184299825,3502.934316,13675.9826,17904.34988,5,0,4,2,0.2977047484,1,20,73,2.720932469,0.2863364066,1,34,0
46,53492.54238,14,12,696.2627859,62928.97028,48,15.52443623,0.1249728377,2055.90319,14300.7605,1402.676073,3,3,3,2,0.7252328662,5,35,57,4.146258355,0.1489609814,0,73,0
21,47508.95336,15,25,809.96784,16573.07737,60,14.19324874,0.2689599006,3704.238201,18755.13062,17853.35819,5,20,3,1,0.2319725667,1,96,50,5.643662052,0.6373085415,0,11,0
31,66441.04246,10,33,669.2986542,30300.49418,36,5.108396741,0.6398690226,2849.038653,23098.23542,16471.97532,5,6,5,2,0.4834093798,5,14,3,8.437764293,0.2767882898,0,66,0
38,68608.00591,13,16,663.6399465,23038.0163,48,8.059404189,0.1081052321,975.1483292,15521.31526,0,3,20,5,1,0.6650266697,5,83,22,4.657278575,0.9170052475,0,86,0
54,67083.75624,11,2,678.6852391,4299.01782,36,4.464713067,0.7596626419,1547.048954,6133.343841,21474.16024,1,28,1,2,0.5681534875,2,53,42,6.303620064,0.115803197,2,3,0
36,51644.46417,16,20,640.813134,21232.5836,48,3.756311925,0.763016031,2612.500561,0,33024.39129,4,10,1,1,0.04404947409,4,60,78,8.992283825,0.5692396571,0,45,0
19,56707.95195,16,1,680.6036542,35114.20234,24,8.797022106,0.1384284547,3732.632845,24501.22421,22151.50074,1,25,5,3,0.05374761468,2,83,93,1.665136917,0.3819751778,0,40,0
43,51854.31961,9,8,703.2272852,20347.71205,36,6.197247129,0.2227012362,2166.654971,8995.941975,25489.49074,0,25,5,2,0.8632530897,5,20,51,8.031695731,0.2729223641,0,58,0
31,63887.69807,12,34,623.2615364,12828.20948,60,5.497437561,0.06735491751,1862.733085,12163.92372,6692.280984,4,9,1,2,0.5919157754,4,59,23,4.576647941,0.1125876364,0,24,0
50,76713.79554,13,5,752.6990772,18439.69633,60,13.69259837,0.7595010873,2262.722655,6625.955505,24285.18682,4,13,3,2,0.9906195873,5,49,24,4.046585049,0.1819692569,1,43,0
29,89679.78032,18,24,667.1019825,56783.07937,60,14.08552104,0.2635329399,2775.445011,25542.21887,6895.978898,4,21,1,3,0.760813275,4,32,6,2.821843132,0.4168136188,1,39,0
58,29949.14357,17,8,766.1121805,42952.87845,24,12.10673156,0.3544822815,3077.818402,16898.05221,6088.808685,1,2,4,3,0.4117728445,2,77,45,7.139744361,0.1682804817,0,66,0
22,39257.05576,12,7,727.4862277,27352.2816,60,6.979143274,0.4323658729,2850.704058,6906.633369,5771.069822,0,12,1,1,0.5678722804,1,12,21,1.715990693,0.9807435089,2,93,0
54,60843.07228,8,34,584.2098006,25506.07178,36,6.403701107,0.388139786,1936.235703,8357.17837,36785.30897,3,2,2,3,0.7744938627,1,35,65,5.062474708,0.5078104793,0,83,0
54,55205.02721,18,14,610.1310272,42328.11964,48,13.19409204,0.1710086932,3277.593642,5201.160415,46502.4432,3,28,1,2,0.1671732093,1,63,56,2.623644388,0.596979285,0,21,0
64,65828.17,16,38,589.1629021,23499.36677,12,6.427399822,0.246122911,2709.07381,4304.443013,35352.8225,0,24,5,3,0.6547643818,4,31,34,7.10033673,0.1040151863,0,67,0
48,62325.39721,8,16,786.7607116,38706.65984,48,8.060888445,0.8635981046,2489.579796,22540.89265,6132.044378,0,14,5,2,0.1197181755,3,24,47,0.8899165654,0.5864947325,0,36,0
51,68038.90168,16,27,689.4795321,14289.32892,12,8.848461666,0.1801717737,2618.942174,13318.02536,27625.78383,1,7,4,1,0.4263765343,4,94,22,2.022923368,0.8092554578,2,79,0
49,59305.64222,12,17,621.4963821,29002.58193,36,13.29381352,0.47199417,1421.063691,20616.24628,12634.00152,1,2,5,1,0.8754306522,3,73,69,5.88394078,0.03161671573,2,18,0
49,40164.73193,10,25,588.2848242,22851.03269,60,8.532521218,0.6765921567,2161.243351,6474.444553,0,5,27,5,1,0.004766637888,3,72,60,11.06556497,0.2470587648,0,51,0
45,50612.34489,16,13,687.2107956,1000,12,17.25994378,0.4517256689,2615.01504,3091.279922,25559.67293,4,14,1,1,0.3730582279,5,92,97,11.11993856,0.7480911047,0,85,0
31,41192.7694,12,29,736.2580518,39556.34031,36,4.728089664,0.06804951536,2082.466639,21653.27834,4682.18891,1,0,5,1,0.4891384416,1,80,4,0.6013673457,0.07038538625,1,91,0
24,57034.53325,19,25,522.7223772,31007.85553,24,11.43243505,0.5795081978,2921.196078,8953.997265,19416.82886,3,9,3,3,0.9096109558,5,58,85,10.44067721,0.1846707274,1,35,0
37,64738.17848,16,0,671.8563641,41816.86829,24,11.16180138,0.6009606141,3814.991497,10405.88853,23154.16969,4,9,5,2,0.3468299586,4,42,30,2.659223466,0.4966502856,0,50,0
48,68964.30583,17,8,620.1493577,28595.03132,24,14.17104172,0.832680724,3073.046167,0,36524.82303,4,17,1,1,0.3141258792,1,94,35,2.889195456,0.2956117575,0,48,0
56,55890.12244,9,7,784.7987178,33280.49437,36,11.42858744,0.8151601045,3198.967762,7145.638479,35424.4224,1,23,1,3,0.5844813913,1,65,91,1.389545925,0.8355346788,1,5,0
62,67408.58396,19,3,719.4274127,31118.95747,24,8.17515805,0.4531451136,2084.004437,28283.82154,25948.184,4,28,4,3,0.4547955071,1,91,79,10.08596991,0.8388364686,0,57,0
27,24427.72675,13,12,732.7984926,36791.04701,48,7.665341862,0.7707506294,2974.84974,9198.779667,27599.30994,4,19,2,1,0.1758744756,5,14,17,0.5154454517,0.4153151073,0,67,0
44,57877.78102,11,12,725.4100858,31114.79803,36,10.38341291,0.1931982403,3256.927836,8335.260027,46091.37986,5,19,3,1,0.5370545337,4,40,84,0.9716800245,0.06154126411,2,55,0
58,52288.68058,16,27,662.256537,22612.3521,36,10.75365259,0.06511785859,1371.869252,6674.144228,38750.89301,0,27,2,1,0.7916765278,2,13,71,7.927632645,0.3945898577,1,38,0
31,75248.55889,16,29,572.5288219,33679.08151,60,10.77195385,0.8943847651,1497.498458,13369.13449,46704.07435,5,16,2,2,0.58124235,4,69,11,0.5545153393,0.5033014628,1,67,0
40,70183.13285,17,32,657.3056856,41922.28562,60,10.58782915,0.2990483364,2509.397977,0,48311.97563,3,28,3,2,0.4760941992,5,26,62,8.605995664,0.03017826023,0,86,0
22,51707.9629,10,33,663.1628375,2375.664357,36,3.423817456,0.05522691231,2630.314161,7564.497697,29093.83031,0,8,4,1,0.3294250873,1,80,37,3.184245802,0.3632377401,0,29,0
38,69860.32069,15,17,673.8522677,28986.15563,36,5.453964757,0.6448261282,1898.075381,6814.45087,49071.32952,3,5,5,2,0.4570360575,2,95,70,6.860749084,0.05532024057,2,56,0
31,69724.19353,17,34,799.3815713,23767.87011,60,16.18573585,0.4297991589,3777.669919,13424.49834,24443.78235,2,5,2,1,0.8022549094,1,16,96,1.690383379,0.6086732667,0,39,0
41,29105.68319,9,7,687.4188691,33542.20418,48,3.800167619,0.3476437101,1594.346913,0,30428.56383,2,23,2,1,9.47E-05,3,93,95,7.949145251,0.7262313068,0,54,0
37,50320.05768,13,21,744.3824245,27838.38979,36,14.45666256,0.7320264305,3416.115071,4821.50755,20655.72307,1,20,3,2,0.1882690651,2,4,77,6.085920176,0.8045438829,1,87,0
29,79738.08043,12,32,640.6838589,19094.25063,60,7.58169704,0.8806493998,1746.157595,18887.80656,4866.108288,5,28,1,1,0.2465156443,3,37,94,3.508390928,0.09247268438,1,93,0
36,50322.2207,15,31,698.5884449,24111.77526,24,11.78316276,0.1727621356,2506.216531,16742.09434,13991.23184,3,25,5,2,0.3277813367,4,63,94,2.453751918,0.4526014569,4,7,0
63,42274.44764,18,21,759.7857174,40814.56072,60,11.51031759,0.2652423119,471.5384239,35823.67985,5185.84575,2,20,2,1,0.4816617767,2,61,38,11.76465121,0.5316311679,0,60,0
43,60275.56338,19,5,713.6924364,37023.07696,24,11.02250256,0.7214585206,2134.324797,0,10395.58372,3,5,3,2,0.2854123897,4,66,70,4.073303145,0.5748877378,2,47,0
49,47274.96814,18,38,706.5385616,19619.78792,36,9.604439954,0.8798536363,2079.685461,10223.82293,26276.0278,5,15,3,1,0.883583232,3,79,49,4.560162057,0.9480183176,0,48,0
20,71578.07289,9,21,674.7357805,33489.36247,48,10.14889714,0.8889107628,1929.074294,19418.51732,30393.97742,3,8,4,2,0.9781919224,1,78,23,2.137138842,0.782767351,1,41,0
38,63029.10088,11,21,615.7765079,18934.76855,12,7.212062817,0.4499561664,1962.835707,13104.41457,8992.340822,1,15,5,3,0.929142404,4,83,17,8.510638746,0.4615269396,1,77,0
43,59442.48223,10,38,646.255835,22528.42757,60,4.81789752,0.8724171992,3219.040633,0,21270.46513,1,29,1,2,0.061562088,2,95,35,8.187727006,0.6195220546,0,67,0
45,47240.21522,16,34,625.0878268,33146.31662,48,11.4723228,0.7284505962,2861.303153,6863.695325,34470.09362,0,15,2,1,0.1685736465,3,43,86,10.57415831,0.2111250917,1,91,0
48,64144.62077,18,18,714.9356237,16020.48694,36,13.47679873,0.3464697848,1871.340777,6764.249588,23854.11998,1,1,2,1,0.07640800257,4,40,23,8.425737672,0.9557932859,0,80,0
31,51706.04934,11,22,650.0504514,11764.75542,24,4.941980706,0.3104263246,4104.896523,15914.2179,21101.2061,1,22,3,2,0.647099254,4,100,31,3.641175433,0.1652928927,0,49,0
63,79275.99351,18,22,638.1971029,13340.32526,12,7.0521631,0.7227212278,3764.70673,10760.88065,7001.269649,2,21,3,1,0.9162519336,5,32,50,1.914919539,0.3913906442,2,42,0
35,60894.48666,8,16,757.5887849,26708.29064,36,12.69551537,0.1404921948,523.1140324,0,24411.77984,4,18,5,3,0.8219855663,1,84,70,8.357651306,0.393730942,0,33,0
57,96358.01016,19,31,662.3319731,39628.42232,60,10.48970016,0.3525851184,3205.5764,36120.84446,50035.93203,2,17,4,3,0.1530515051,4,28,59,8.392940992,0.714806338,0,96,0
64,56229.50565,16,34,619.2953532,18173.86377,36,7.248293985,0.2230606912,2236.114547,11607.38975,10751.34194,3,25,4,1,0.6695629217,1,41,82,8.712692089,0.8470808484,0,8,0
31,63934.44446,16,34,586.3977606,27576.13348,24,10.5563759,0.8819468792,2038.274459,28802.05459,11127.61377,5,21,4,1,0.4514569057,5,92,95,7.882329959,0.7042673237,1,43,0
26,45824.29431,12,20,709.4550529,17736.62804,12,6.795823936,0.2116738881,2618.211389,21332.90421,7627.905458,2,4,4,3,0.08904312273,3,54,43,6.893160136,0.5747436935,0,94,0
57,63261.23667,17,19,694.319911,45579.38589,12,3.366252427,0.2136241296,4419.164893,13390.92788,0,1,9,5,2,0.9632627391,3,47,15,4.627780317,0.5226987682,0,75,0
38,51003.8321,9,14,671.828553,15558.61349,12,16.53180745,0.7598011062,2974.788354,18369.65969,18646.13262,5,7,4,2,0.4665190626,5,8,5,9.886549519,0.4328516151,0,26,0
33,54274.93122,11,24,729.3032575,14038.69488,48,12.03666095,0.3385073668,2949.847692,17348.79355,15018.97334,4,7,2,1,0.127864532,5,35,44,1.575056853,0.8468549103,1,37,0
18,68870.40422,11,29,675.5559801,31959.3375,36,15.83913182,0.5036113769,2436.578925,18322.73375,27825.14367,1,19,3,3,0.8749455478,2,22,70,10.80965101,0.3279556274,1,30,0
54,67453.05766,13,3,640.0410725,37444.51419,48,3.130395954,0.8379321238,2510.529602,18809.08072,36910.05316,5,12,5,2,0.6314155933,1,20,74,11.22634886,0.01361542826,0,53,0
57,78814.75067,11,33,625.1974901,29588.21576,24,14.42825014,0.5554252383,2146.539488,27354.09903,15286.07648,4,4,3,2,0.0449180218,5,58,86,4.895644433,0.2837770261,0,28,0
33,71389.74933,18,28,631.5413318,49446.34439,60,6.093940272,0.7352424953,950.6179475,17774.55919,2499.945281,5,28,2,1,0.6920888821,3,46,38,6.043737872,0.5282406259,1,10,0
57,56058.16177,15,0,622.4727353,38021.05741,60,11.45627491,0.3699081521,1301.813492,8373.926698,12137.5455,5,23,3,1,0.3604658611,4,47,95,7.583545313,0.7866531074,0,80,0
29,71147.25693,9,26,635.8999577,33639.33361,36,6.783813589,0.4581368109,3111.88451,23088.24849,6151.804546,5,23,2,1,0.428275454,3,79,41,1.943974488,0.5298764598,0,4,0
32,47203.07768,18,32,651.3575087,12527.89582,48,12.37338297,0.298678152,2601.343351,0,0,3,25,1,3,0.9275972112,5,81,71,10.31378628,0.08008999849,1,45,0
40,62349.82404,18,30,629.1412661,35901.74975,60,14.90493429,0.8748734603,2805.422057,12712.30845,10510.35419,3,3,1,1,0.8858047807,1,12,45,4.78347009,0.5271988477,0,60,0
32,71013.04997,11,9,689.3621496,11773.40693,12,7.939294546,0.3376728771,300,24811.92129,9087.335337,5,14,4,3,0.7828102687,2,61,66,3.13380171,0.02810062217,0,90,0
39,54155.38694,18,23,731.3112808,13865.49403,12,17.43970805,0.8260156316,2835.978949,8588.901715,11191.97438,1,22,2,1,0.6698175694,1,34,28,4.274738289,0.8261977569,2,24,0
27,35320.28284,8,9,740.3678117,19889.12068,60,14.4848586,0.5579386886,3065.60294,2740.060304,7345.83022,1,7,1,3,0.7542612513,3,67,30,2.058959669,0.2920284478,0,49,0
53,54913.72638,17,22,665.9124997,25036.62246,36,13.05522083,0.5006174436,2300.15607,25621.1915,0,2,4,5,3,0.8038965587,4,21,93,8.275960354,0.1458607479,1,37,0
37,39858.52767,13,30,737.188122,25717.54722,36,15.50452363,0.2001139333,2302.62251,1814.023663,25953.79312,0,0,4,2,0.7924884037,5,64,22,6.429563626,0.08868163158,1,60,0
64,35493.19142,14,2,715.6412243,19721.54367,24,13.83464613,0.2799872398,2382.652591,7963.505635,22485.50497,1,7,4,2,0.5451042113,3,34,39,2.719158423,0.6487212269,0,86,0
58,48239.84622,10,21,581.6130028,7704.698092,24,3.511671965,0.3970536827,3830.395181,7015.322956,22596.85732,4,9,4,1,0.3890359908,2,17,23,0.5040305684,0.7332856544,0,76,0
48,65885.73758,11,24,673.6648728,47209.93868,36,8.141787105,0.6709095757,2950.664264,12503.73351,13441.16855,4,2,2,3,0.005479214874,2,18,59,0.6965106441,0.2776361983,1,15,0
52,63997.78101,19,1,768.9000802,11847.6448,36,16.93693593,0.06433271232,1964.045882,11056.88232,16210.26542,3,26,4,1,0.2003862259,1,31,15,10.41122051,0.3095152245,0,65,0
43,65752.9137,14,29,536.4525017,49150.9288,60,17.72008962,0.2522415838,3071.071331,27091.26989,0,2,15,2,3,0.2537751675,1,61,87,1.547946358,0.8106496192,0,16,0
30,56180.17061,16,22,754.2385455,38219.32607,36,9.857531562,0.6314430009,1378.72926,17341.53869,23919.736,4,5,3,3,0.2390691267,5,20,85,5.800785105,0.08153594794,1,65,0
47,80238.32669,9,35,681.940745,13695.51054,60,9.53821602,0.4215414817,3623.923804,17061.38652,27338.86805,0,19,4,3,0.3761883802,1,90,37,2.962547453,0.9310657883,0,63,0
39,46443.74435,9,11,755.1938049,49057.3418,36,4.206866187,0.6885599258,1701.856672,15491.90728,7535.163937,3,0,1,2,0.877114679,2,27,12,2.736854641,0.7786225741,1,10,0
35,43334.23462,12,10,590.7670888,11458.23647,60,5.832881618,0.1485977548,1911.073275,0,18394.7899,4,11,2,3,0.3164070566,3,19,89,7.933478333,0.699587216,0,3,0
26,59465.07461,11,5,701.5054734,17000.50921,48,17.98483604,0.4456250099,1337.701027,16950.08846,32452.38911,1,11,4,1,0.3986561893,2,27,87,7.010043243,0.183504953,1,2,0
33,39785.31599,11,4,690.7470934,24825.29008,36,12.4977329,0.2809378331,1941.268047,12102.40294,1388.098417,1,8,5,3,0.05908045934,5,77,91,5.055240185,0.3718747828,1,42,0
43,53369.27707,16,5,664.0974813,7837.574148,48,12.4689433,0.7574800445,2101.791835,7186.553394,34348.89164,1,15,5,1,0.6964224377,1,76,44,11.25168492,0.3580956152,0,24,0
37,63584.62344,13,13,638.5063711,40563.81668,48,7.616556025,0.6475229726,3103.523393,19306.76631,3304.076438,4,24,5,3,0.8349509499,5,92,81,8.638398877,0.5848773945,0,50,0
54,59423.54555,9,22,630.0093744,19528.46471,12,10.21697517,0.2582936462,2038.551961,19316.79607,42244.17707,3,12,2,2,0.6508709766,5,38,78,8.389615083,0.8056238417,0,76,0
45,79781.9471,18,15,741.7659028,36830.81918,36,9.834467608,0.6706004661,2196.745649,23255.16576,35809.45536,4,17,2,2,0.01145803884,2,31,55,4.25655744,0.08630871938,0,24,0
31,54273.63009,17,26,683.2080241,26637.20391,12,7.07497122,0.4370926003,889.923259,16279.28625,10720.9515,0,1,2,2,0.537602533,2,57,40,9.814251376,0.6509575059,0,12,0
53,72565.4259,15,39,650.9511015,5069.474681,36,4.139735584,0.8117508887,1877.360971,6168.998008,27662.89928,1,16,5,3,0.8669627382,5,53,35,5.311742699,0.1944234601,1,33,0
63,41294.88351,14,17,681.5189857,18903.50407,12,6.985694647,0.6579422848,2811.015473,21370.42158,8650.765057,3,3,3,3,0.01682918543,4,94,45,2.087565247,0.0131145129,0,27,0
63,58959.98701,19,15,625.6985438,11908.68557,12,10.69989235,0.8687358646,1682.447641,12292.74694,0,1,24,2,3,0.2529007349,3,44,71,1.835352029,0.415392531,1,92,0
32,73352.65133,10,0,633.0936587,6026.49895,36,15.04733727,0.3069084072,2894.531248,11066.95887,6704.898593,1,22,4,1,0.2140177059,4,43,54,9.766363673,0.8143906096,0,26,0
44,79530.75714,16,33,703.4245747,38334.9903,36,9.043020265,0.4301511536,2425.323921,25411.98845,43260.65258,0,0,5,2,0.4655431856,1,86,84,6.733176475,0.7591242409,2,93,0
27,61106.25414,10,19,621.5731838,21887.60837,48,13.51141256,0.6675140155,1482.56679,10144.25486,47607.30882,4,16,3,2,0.8918950459,3,4,61,7.01424345,0.999051426,1,94,0
40,52292.99109,16,13,627.4918141,37619.70365,12,3.118789032,0.4629188747,2314.050962,20553.42883,33193.88004,0,0,1,1,0.416555369,3,32,62,3.341981065,0.8512223481,0,81,0
47,40205.09473,14,21,715.6697761,36847.82352,48,4.565056713,0.6011260147,2583.184679,0,15343.7902,0,8,3,3,0.02648125865,5,23,63,4.528372434,0.05716711926,0,65,0
49,80302.96228,9,21,714.6039145,24453.90597,48,12.27978828,0.7549836123,2264.453298,12741.64286,48350.41833,5,15,2,2,0.2165572595,4,25,3,6.753611665,0.5823113193,0,10,0
45,70012.79361,9,0,616.7033339,40561.98702,12,5.751135743,0.09510056488,3560.353927,7887.998244,23267.64615,1,24,4,2,0.2202155111,2,30,61,8.822047151,0.8120998508,1,15,0
27,41695.9343,19,5,730.1036943,24564.49803,24,13.63756804,0.4887378893,2386.299688,19583.05388,0,2,29,4,3,0.5885837323,3,89,15,10.12492636,0.9023184735,2,31,0
59,85815.02759,9,30,598.5317867,25602.90635,24,17.07878363,0.7028008476,3704.288602,26672.80466,5580.334062,1,12,2,1,0.7069252739,3,6,30,3.997297576,0.7046332723,0,30,0
19,50828.64245,9,25,682.7572198,41211.91466,24,3.456928017,0.3788392329,949.3103836,26731.6279,28100.12751,0,10,5,2,0.2439557626,5,85,42,2.018928609,0.7970384262,2,45,0
19,38106.31767,19,33,615.9340671,24032.94362,12,3.056635823,0.8823088913,1075.722032,0,21727.73775,3,10,4,2,0.6995046521,2,55,42,3.189747469,0.7721565758,0,78,0
24,67269.60143,9,32,655.4301444,40814.91231,24,15.59979201,0.06068671037,3398.123336,20215.54753,9856.484371,4,9,4,2,0.03554386275,4,68,84,0.959742469,0.4680364909,0,42,0
24,59860.76029,9,30,601.2182206,36943.31635,48,12.07160891,0.6097684409,1880.032978,13555.99205,23069.53227,3,0,4,2,0.284818655,5,89,21,2.697591269,0.3677188238,2,32,0
27,73950.0101,17,3,704.0250542,30412.69303,48,17.82588043,0.2410537417,3545.969529,7775.443787,32046.63667,4,7,1,2,0.6366993861,5,57,80,3.039133916,0.6907035322,0,72,0
22,54680.76529,8,21,692.9645408,20888.16651,36,3.739613898,0.8569657562,2453.325143,13291.28161,11035.91484,2,13,1,2,0.5144846942,3,24,49,6.723505494,0.8692833091,0,9,0
60,44378.17271,17,2,663.7410114,31279.28722,24,3.68388647,0.7379275243,2313.838532,23567.55229,39211.45475,2,17,1,1,0.1481233608,3,14,31,4.761554729,0.6544938851,1,68,0
39,36664.21822,14,6,700.9948035,26995.08381,60,8.729768357,0.2196180689,2542.28906,20480.88728,28231.78867,5,12,1,3,0.9268539098,3,99,35,4.275987238,0.4243773547,0,23,0
30,57391.27481,10,10,734.1482974,15345.84217,24,16.16742936,0.8272690614,2624.257066,22010.33577,19500.63204,4,23,1,3,0.7347195739,1,21,47,4.731102247,0.5486606825,1,75,0
55,42141.24851,8,2,720.0776481,30019.68481,60,10.2152159,0.1524074888,2198.629253,33820.70996,25921.1582,2,10,2,2,0.5563110203,3,40,93,7.750853553,0.9473709156,1,61,0
25,67661.43323,19,11,670.3987691,35701.71524,60,10.1937314,0.4636561101,2613.476634,7375.27537,34865.92513,3,25,3,3,0.8962709328,2,70,90,5.231896863,0.979097786,0,45,0
34,63900.46218,9,14,600.2188428,14423.65905,60,17.55896409,0.679188231,2132.972718,20272.54067,19695.24946,5,0,1,1,0.522788003,3,45,73,1.428444472,0.1804329647,1,99,0
28,71236.21844,17,8,642.7408621,19290.6469,24,12.76266097,0.4761145909,2556.826523,0,1943.585671,5,14,2,1,0.518721714,3,34,11,7.699317533,0.1716385015,2,80,0
61,44954.34154,14,38,745.6334146,22502.96063,12,9.741415473,0.1032463713,2410.404795,16124.69959,10615.89018,3,4,4,2,0.7743015665,1,74,83,3.812757296,0.4412491688,0,15,0
43,74712.36453,12,1,729.2210347,24820.34382,48,15.99170933,0.7802236133,2938.851748,2033.304569,4161.718986,0,6,5,3,0.1580286516,5,29,52,1.310762289,0.261426056,0,65,0
48,52754.4063,13,8,649.7191985,6406.942847,60,8.228955883,0.7186793447,2713.173743,8808.536953,38367.80407,4,8,5,2,0.8155824312,4,2,9,1.266942872,0.9713606793,1,27,0
57,50769.95476,12,34,635.5926395,40995.2449,60,7.030623864,0.4530445237,1793.550086,16634.43302,0,2,8,1,3,0.2565387043,5,45,33,4.030052452,0.6536827037,0,6,0
64,75672.73074,13,23,586.8304691,46969.34025,24,9.746232107,0.5599004598,1785.432925,35203.7512,21248.93525,5,23,5,2,0.4810689697,3,32,4,8.195695484,0.2306902218,1,91,0
63,59643.94393,19,19,723.6010103,15535.01354,60,14.36261064,0.2558305591,966.1765369,17896.878,14075.73941,0,18,5,2,0.8834291614,4,51,6,5.008634826,0.6730718613,0,20,0
